;;Sexo Trabalhador;Tipo Vínculo
172100:Palmas - TO;Total;16.935;236;10;117;17.517;127;9.942;0;10;42;54;2;0;0;19;14;1;0;0;45.026;8.139;234;8;15;23.311;163;12.830;0;15;19;27;1;0;1;9;20;1;0;0;44.793;25.074;470;18;132;40.828;290;22.772;0;25;61;81;3;0;1;28;34;2;0;0;89.819
;00:Até 0,50;17;0;0;0;2;0;0;0;0;5;0;0;0;0;1;0;0;0;0;25;19;0;0;1;6;0;4;0;0;4;0;0;0;0;0;0;0;0;0;34;36;0;0;1;8;0;4;0;0;9;0;0;0;0;1;0;0;0;0;59
;01:0,51 a 1,00;931;37;3;43;14;0;67;0;0;21;9;0;0;0;4;1;0;0;0;1.130;819;80;0;7;27;0;207;0;0;12;1;1;0;0;1;2;1;0;0;1.158;1.750;117;3;50;41;0;274;0;0;33;10;1;0;0;5;3;1;0;0;2.288
;02:1,01 a 1,50;5.566;117;5;46;1.125;1;3.816;0;6;15;15;2;0;0;3;4;1;0;0;10.722;3.849;114;8;6;3.171;8;4.793;0;6;3;17;0;0;1;0;10;0;0;0;11.986;9.415;231;13;52;4.296;9;8.609;0;12;18;32;2;0;1;3;14;1;0;0;22.708
;03:1,51 a 2,00;3.461;49;2;22;774;22;1.554;0;0;1;11;0;0;0;0;1;0;0;0;5.897;1.185;27;0;1;1.282;38;2.056;0;4;0;3;0;0;0;0;2;0;0;0;4.598;4.646;76;2;23;2.056;60;3.610;0;4;1;14;0;0;0;0;3;0;0;0;10.495
;04:2,01 a 3,00;3.514;25;0;6;2.803;12;1.523;0;1;0;8;0;0;0;2;2;0;0;0;7.896;905;9;0;0;4.689;18;2.009;0;2;0;1;0;0;0;0;2;0;0;0;7.635;4.419;34;0;6;7.492;30;3.532;0;3;0;9;0;0;0;2;4;0;0;0;15.531
;05:3,01 a 4,00;1.285;4;0;0;1.572;26;1.221;0;0;0;4;0;0;0;0;1;0;0;0;4.113;367;3;0;0;2.224;34;1.963;0;0;0;3;0;0;0;2;1;0;0;0;4.597;1.652;7;0;0;3.796;60;3.184;0;0;0;7;0;0;0;2;2;0;0;0;8.710
;06:4,01 a 5,00;633;2;0;0;3.176;31;549;0;2;0;2;0;0;0;2;2;0;0;0;4.399;265;0;0;0;2.122;35;802;0;1;0;0;0;0;0;1;1;0;0;0;3.227;898;2;0;0;5.298;66;1.351;0;3;0;2;0;0;0;3;3;0;0;0;7.626
;07:5,01 a 7,00;556;0;0;0;3.771;13;513;0;0;0;2;0;0;0;2;1;0;0;0;4.858;239;0;0;0;6.811;19;522;0;2;0;2;0;0;0;0;0;0;0;0;7.595;795;0;0;0;10.582;32;1.035;0;2;0;4;0;0;0;2;1;0;0;0;12.453
;08:7,01 a 10,00;371;1;0;0;1.780;1;333;0;1;0;2;0;0;0;1;0;0;0;0;2.490;236;0;0;0;1.671;0;276;0;0;0;0;0;0;0;0;0;0;0;0;2.183;607;1;0;0;3.451;1;609;0;1;0;2;0;0;0;1;0;0;0;0;4.673
;09:10,01 a 15,00;270;0;0;0;1.122;9;227;0;0;0;1;0;0;0;1;0;0;0;0;1.630;161;0;0;0;772;3;153;0;0;0;0;0;0;0;0;0;0;0;0;1.089;431;0;0;0;1.894;12;380;0;0;0;1;0;0;0;1;0;0;0;0;2.719
;10:15,01 a 20,00;135;0;0;0;662;11;60;0;0;0;0;0;0;0;0;0;0;0;0;868;54;0;0;0;263;7;24;0;0;0;0;0;0;0;0;0;0;0;0;348;189;0;0;0;925;18;84;0;0;0;0;0;0;0;0;0;0;0;0;1.216
;11:Mais de 20,00;102;0;0;0;712;1;79;0;0;0;0;0;0;0;2;2;0;0;0;898;20;0;0;0;270;1;20;0;0;0;0;0;0;0;0;2;0;0;0;313;122;0;0;0;982;2;99;0;0;0;0;0;0;0;2;4;0;0;0;1.211
;{ñ class};94;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;100;20;1;0;0;3;0;1;0;0;0;0;0;0;0;5;0;0;0;0;30;114;2;0;0;7;0;1;0;0;0;0;0;0;0;6;0;0;0;0;130
211130:São Luiz - MA;Total;88.104;186;68;13;31.786;4;1.278;971;272;172;438;80;1;1;48;302;3;4;0;123.731;46.268;297;26;6;45.653;2;1.146;16;227;144;154;4;0;1;20;29;7;2;0;94.002;134.372;483;94;19;77.439;6;2.424;987;499;316;592;84;1;2;68;331;10;6;0;217.733
;00:Até 0,50;119;0;0;0;3;0;3;318;1;29;2;0;0;0;0;0;0;0;0;475;105;0;0;0;2;0;3;0;0;18;1;0;0;0;0;0;0;0;0;129;224;0;0;0;5;0;6;318;1;47;3;0;0;0;0;0;0;0;0;604
;01:0,51 a 1,00;2.674;37;5;10;58;0;21;168;5;88;22;0;0;0;8;7;0;1;0;3.104;2.190;83;1;0;62;0;17;1;3;83;4;1;0;0;8;1;0;0;0;2.454;4.864;120;6;10;120;0;38;169;8;171;26;1;0;0;16;8;0;1;0;5.558
;02:1,01 a 1,50;36.800;88;45;2;4.068;0;196;80;45;55;188;43;1;1;2;61;2;1;0;41.678;25.642;170;15;6;9.527;0;84;7;36;42;34;1;0;1;3;24;7;1;0;35.600;62.442;258;60;8;13.595;0;280;87;81;97;222;44;1;2;5;85;9;2;0;77.278
;03:1,51 a 2,00;18.652;55;7;1;1.885;0;63;49;23;0;100;34;0;0;2;71;1;0;0;20.943;6.469;32;0;0;4.285;0;62;2;13;1;27;1;0;0;0;2;0;0;0;10.894;25.121;87;7;1;6.170;0;125;51;36;1;127;35;0;0;2;73;1;0;0;31.837
;04:2,01 a 3,00;12.119;4;3;0;5.162;0;80;40;16;0;60;1;0;0;8;154;0;1;0;17.648;3.677;8;4;0;13.081;0;73;0;29;0;28;1;0;0;3;0;0;1;0;16.905;15.796;12;7;0;18.243;0;153;40;45;0;88;2;0;0;11;154;0;2;0;34.553
;05:3,01 a 4,00;4.955;0;4;0;3.893;0;540;98;48;0;28;1;0;0;4;5;0;1;0;9.577;2.741;3;3;0;3.941;0;554;3;29;0;16;0;0;0;0;2;0;0;0;7.292;7.696;3;7;0;7.834;0;1.094;101;77;0;44;1;0;0;4;7;0;1;0;16.869
;06:4,01 a 5,00;2.797;0;3;0;6.349;0;167;97;19;0;14;0;0;0;0;3;0;0;0;9.449;1.541;1;2;0;5.886;0;162;0;19;0;25;0;0;0;2;0;0;0;0;7.638;4.338;1;5;0;12.235;0;329;97;38;0;39;0;0;0;2;3;0;0;0;17.087
;07:5,01 a 7,00;3.069;1;1;0;5.038;0;80;39;60;0;11;1;0;0;0;0;0;0;0;8.300;1.548;0;1;0;4.766;1;78;2;40;0;10;0;0;0;0;0;0;0;0;6.446;4.617;1;2;0;9.804;1;158;41;100;0;21;1;0;0;0;0;0;0;0;14.746
;08:7,01 a 10,00;2.651;0;0;0;1.318;3;50;45;18;0;7;0;0;0;9;1;0;0;0;4.102;1.002;0;0;0;1.626;0;41;1;23;0;2;0;0;0;1;0;0;0;0;2.696;3.653;0;0;0;2.944;3;91;46;41;0;9;0;0;0;10;1;0;0;0;6.798
;09:10,01 a 15,00;2.040;0;0;0;1.412;0;41;11;16;0;6;0;0;0;1;0;0;0;0;3.527;669;0;0;0;1.110;0;60;0;19;0;6;0;0;0;1;0;0;0;0;1.865;2.709;0;0;0;2.522;0;101;11;35;0;12;0;0;0;2;0;0;0;0;5.392
;10:15,01 a 20,00;715;0;0;0;1.113;1;20;10;3;0;0;0;0;0;2;0;0;0;0;1.864;249;0;0;0;619;1;8;0;7;0;0;0;0;0;0;0;0;0;0;884;964;0;0;0;1.732;2;28;10;10;0;0;0;0;0;2;0;0;0;0;2.748
;11:Mais de 20,00;657;0;0;0;1.487;0;17;10;18;0;0;0;0;0;12;0;0;0;0;2.201;156;0;0;0;748;0;4;0;9;0;1;0;0;0;2;0;0;0;0;920;813;0;0;0;2.235;0;21;10;27;0;1;0;0;0;14;0;0;0;0;3.121
;{ñ class};856;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;863;279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279;1.135;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1.142
221100:Terezina - PI;Total;91.950;603;135;237;9.585;36;1.105;414;9;190;967;22;0;1;52;170;28;0;1;105.505;76.953;389;9;7;10.008;15;1.373;1;18;140;330;20;0;0;17;79;0;0;0;89.359;168.903;992;144;244;19.593;51;2.478;415;27;330;1.297;42;0;1;69;249;28;0;1;194.864
;00:Até 0,50;248;4;0;0;4;12;44;128;0;72;8;1;0;0;0;4;0;0;0;525;264;7;0;0;2;6;10;0;0;59;2;0;0;0;0;0;0;0;0;350;512;11;0;0;6;18;54;128;0;131;10;1;0;0;0;4;0;0;0;875
;01:0,51 a 1,00;4.914;105;39;53;17;10;147;219;0;104;97;0;0;1;7;45;1;0;0;5.759;3.351;91;4;2;10;2;128;0;0;74;29;3;0;0;3;8;0;0;0;3.705;8.265;196;43;55;27;12;275;219;0;178;126;3;0;1;10;53;1;0;0;9.464
;02:1,01 a 1,50;40.168;430;88;145;1.028;3;311;17;9;13;680;20;0;0;2;80;0;0;1;42.995;29.579;276;4;3;1.404;1;508;0;17;7;238;14;0;0;2;43;0;0;0;32.096;69.747;706;92;148;2.432;4;819;17;26;20;918;34;0;0;4;123;0;0;1;75.091
;03:1,51 a 2,00;12.547;44;4;29;1.030;0;134;4;0;0;95;1;0;0;0;21;0;0;0;13.909;8.107;12;0;1;834;0;190;1;1;0;34;1;0;0;2;13;0;0;0;9.196;20.654;56;4;30;1.864;0;324;5;1;0;129;2;0;0;2;34;0;0;0;23.105
;04:2,01 a 3,00;13.791;15;3;5;1.232;0;148;17;0;0;31;0;0;0;2;12;1;0;0;15.257;11.356;2;0;1;1.603;0;181;0;0;0;11;2;0;0;2;9;0;0;0;13.167;25.147;17;3;6;2.835;0;329;17;0;0;42;2;0;0;4;21;1;0;0;28.424
;05:3,01 a 4,00;7.794;1;1;2;765;2;84;2;0;0;23;0;0;0;1;3;0;0;0;8.678;17.554;1;0;0;1.496;0;118;0;0;0;4;0;0;0;0;1;0;0;0;19.174;25.348;2;1;2;2.261;2;202;2;0;0;27;0;0;0;1;4;0;0;0;27.852
;06:4,01 a 5,00;2.681;1;0;2;1.226;2;81;5;0;0;5;0;0;0;3;2;19;0;0;4.027;2.247;0;1;0;1.269;1;77;0;0;0;3;0;0;0;0;5;0;0;0;3.603;4.928;1;1;2;2.495;3;158;5;0;0;8;0;0;0;3;7;19;0;0;7.630
;07:5,01 a 7,00;3.796;1;0;0;1.225;1;51;0;0;0;16;0;0;0;8;1;7;0;0;5.106;2.018;0;0;0;1.155;0;60;0;0;0;3;0;0;0;2;0;0;0;0;3.238;5.814;1;0;0;2.380;1;111;0;0;0;19;0;0;0;10;1;7;0;0;8.344
;08:7,01 a 10,00;2.577;0;0;0;991;2;36;0;0;0;8;0;0;0;3;0;0;0;0;3.617;1.062;0;0;0;879;0;49;0;0;0;2;0;0;0;2;0;0;0;0;1.994;3.639;0;0;0;1.870;2;85;0;0;0;10;0;0;0;5;0;0;0;0;5.611
;09:10,01 a 15,00;1.684;0;0;0;627;1;46;1;0;0;3;0;0;0;8;0;0;0;0;2.370;779;0;0;0;571;0;38;0;0;0;3;0;0;0;1;0;0;0;0;1.392;2.463;0;0;0;1.198;1;84;1;0;0;6;0;0;0;9;0;0;0;0;3.762
;10:15,01 a 20,00;652;0;0;0;624;0;21;0;0;0;0;0;0;0;8;0;0;0;0;1.305;278;0;0;0;369;1;5;0;0;0;0;0;0;0;0;0;0;0;0;653;930;0;0;0;993;1;26;0;0;0;0;0;0;0;8;0;0;0;0;1.958
;11:Mais de 20,00;649;0;0;0;816;3;0;0;0;0;0;0;0;0;10;0;0;0;0;1.478;202;0;0;0;416;4;4;0;0;0;0;0;0;0;3;0;0;0;0;629;851;0;0;0;1.232;7;4;0;0;0;0;0;0;0;13;0;0;0;0;2.107
;{ñ class};449;2;0;1;0;0;2;21;0;1;1;0;0;0;0;2;0;0;0;479;156;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;162;605;2;0;1;0;0;7;21;0;1;2;0;0;0;0;2;0;0;0;641
230440:Fortaleza - CE;Total;236.573;648;308;37;54.750;14;3.070;1.177;976;648;1.395;23;8;1;316;151;5;0;3;300.103;147.601;1.828;100;10;66.581;25;3.145;12;786;594;1.600;23;8;1;234;136;6;0;1;222.691;384.174;2.476;408;47;121.331;39;6.215;1.189;1.762;1.242;2.995;46;16;2;550;287;11;0;4;522.794
;00:Até 0,50;870;3;0;0;21;0;16;63;2;125;38;0;1;0;3;0;0;0;0;1.142;828;3;0;0;35;0;4;0;1;103;7;1;0;0;4;1;0;0;0;987;1.698;6;0;0;56;0;20;63;3;228;45;1;1;0;7;1;0;0;0;2.129
;01:0,51 a 1,00;16.540;87;25;23;129;0;66;165;7;472;137;2;1;1;20;60;1;0;3;17.739;12.029;167;9;2;93;0;54;2;19;461;142;4;0;0;14;73;2;0;1;13.072;28.569;254;34;25;222;0;120;167;26;933;279;6;1;1;34;133;3;0;4;30.811
;02:1,01 a 1,50;122.527;414;133;12;5.433;2;373;210;643;50;554;12;1;0;10;56;1;0;0;130.431;87.743;1.476;43;4;12.491;1;223;7;661;29;449;16;4;1;20;44;3;0;0;103.215;210.270;1.890;176;16;17.924;3;596;217;1.304;79;1.003;28;5;1;30;100;4;0;0;233.646
;03:1,51 a 2,00;40.930;115;30;2;3.849;4;284;177;254;1;256;9;0;0;12;6;3;0;0;45.932;17.278;110;3;2;7.179;2;195;2;75;1;321;0;1;0;7;5;1;0;0;25.182;58.208;225;33;4;11.028;6;479;179;329;2;577;9;1;0;19;11;4;0;0;71.114
;04:2,01 a 3,00;22.426;16;19;0;4.501;3;363;238;59;0;199;0;0;0;18;6;0;0;0;27.848;11.178;50;3;2;11.291;5;466;0;17;0;305;2;1;0;51;6;0;0;0;23.377;33.604;66;22;2;15.792;8;829;238;76;0;504;2;1;0;69;12;0;0;0;51.225
;05:3,01 a 4,00;10.265;9;5;0;12.753;1;600;129;6;0;100;0;2;0;35;1;0;0;0;23.906;5.517;12;2;0;8.267;6;721;0;6;0;39;0;1;0;26;4;0;0;0;14.601;15.782;21;7;0;21.020;7;1.321;129;12;0;139;0;3;0;61;5;0;0;0;38.507
;06:4,01 a 5,00;4.618;1;7;0;6.304;1;359;57;1;0;42;0;1;0;24;1;0;0;0;11.416;3.053;5;9;0;4.736;6;381;0;6;0;313;0;0;0;22;0;0;0;0;8.531;7.671;6;16;0;11.040;7;740;57;7;0;355;0;1;0;46;1;0;0;0;19.947
;07:5,01 a 7,00;5.209;0;5;0;7.969;2;318;19;2;0;20;0;1;0;49;14;0;0;0;13.608;3.500;1;10;0;10.818;2;411;0;1;0;12;0;1;0;39;1;0;0;0;14.796;8.709;1;15;0;18.787;4;729;19;3;0;32;0;2;0;88;15;0;0;0;28.404
;08:7,01 a 10,00;4.496;0;26;0;4.800;0;425;19;0;0;31;0;1;0;50;6;0;0;0;9.854;2.511;0;9;0;5.785;2;426;1;0;0;9;0;0;0;30;1;0;0;0;8.774;7.007;0;35;0;10.585;2;851;20;0;0;40;0;1;0;80;7;0;0;0;18.628
;09:10,01 a 15,00;3.662;0;30;0;3.101;0;115;12;0;0;2;0;0;0;40;1;0;0;0;6.963;1.957;1;5;0;2.125;0;142;0;0;0;0;0;0;0;11;1;0;0;0;4.242;5.619;1;35;0;5.226;0;257;12;0;0;2;0;0;0;51;2;0;0;0;11.205
;10:15,01 a 20,00;1.735;0;12;0;1.918;0;80;0;0;0;3;0;0;0;13;0;0;0;0;3.761;789;0;3;0;1.178;0;63;0;0;0;0;0;0;0;4;0;0;0;0;2.037;2.524;0;15;0;3.096;0;143;0;0;0;3;0;0;0;17;0;0;0;0;5.798
;11:Mais de 20,00;1.765;0;14;0;3.962;1;70;1;0;0;0;0;0;0;39;0;0;0;0;5.852;473;0;3;0;2.562;1;58;0;0;0;0;0;0;0;5;0;0;0;0;3.102;2.238;0;17;0;6.524;2;128;1;0;0;0;0;0;0;44;0;0;0;0;8.954
;{ñ class};1.530;3;2;0;10;0;1;87;2;0;13;0;0;0;3;0;0;0;0;1.651;745;3;1;0;21;0;1;0;0;0;3;0;0;0;1;0;0;0;0;775;2.275;6;3;0;31;0;2;87;2;0;16;0;0;0;4;0;0;0;0;2.426
240810:Natal - RN;Total;90.989;808;110;127;39.892;2;4.091;242;78;602;974;32;0;5;63;153;32;0;0;138.200;58.283;769;46;4;50.307;0;1.719;2;116;580;344;12;0;1;35;133;30;0;1;112.382;149.272;1.577;156;131;90.199;2;5.810;244;194;1.182;1.318;44;0;6;98;286;62;0;1;250.582
;00:Até 0,50;191;0;0;0;20;0;11;4;1;234;1;0;0;0;0;2;0;0;0;464;187;2;0;0;37;0;14;0;9;164;1;0;0;0;0;3;0;0;0;417;378;2;0;0;57;0;25;4;10;398;2;0;0;0;0;5;0;0;0;881
;01:0,51 a 1,00;3.314;85;14;61;1.527;0;61;15;63;350;57;1;0;3;19;56;0;0;0;5.626;4.335;107;5;1;446;0;54;0;95;400;27;2;0;0;11;72;0;0;0;5.555;7.649;192;19;62;1.973;0;115;15;158;750;84;3;0;3;30;128;0;0;0;11.181
;02:1,01 a 1,50;48.339;579;38;56;3.946;1;1.389;13;12;17;458;31;0;2;2;60;28;0;0;54.971;35.916;573;6;3;9.522;0;322;2;9;15;166;10;0;1;4;15;29;0;1;46.594;84.255;1.152;44;59;13.468;1;1.711;15;21;32;624;41;0;3;6;75;57;0;1;101.565
;03:1,51 a 2,00;15.241;104;22;7;3.592;0;560;19;1;0;166;0;0;0;2;15;2;0;0;19.731;6.735;53;9;0;5.051;0;144;0;3;0;57;0;0;0;3;4;0;0;0;12.059;21.976;157;31;7;8.643;0;704;19;4;0;223;0;0;0;5;19;2;0;0;31.790
;04:2,01 a 3,00;10.363;28;17;3;9.587;1;730;51;0;0;197;0;0;0;5;13;0;0;0;20.995;4.411;27;8;0;13.239;0;251;0;0;0;48;0;0;0;3;20;0;0;0;18.007;14.774;55;25;3;22.826;1;981;51;0;0;245;0;0;0;8;33;0;0;0;39.002
;05:3,01 a 4,00;4.638;6;6;0;7.108;0;436;56;0;0;36;0;0;0;1;1;2;0;0;12.290;2.071;4;6;0;8.730;0;308;0;0;0;16;0;0;0;0;0;0;0;0;11.135;6.709;10;12;0;15.838;0;744;56;0;0;52;0;0;0;1;1;2;0;0;23.425
;06:4,01 a 5,00;1.906;0;1;0;3.656;0;187;26;0;0;16;0;0;0;0;0;0;0;0;5.792;1.194;0;4;0;5.017;0;84;0;0;0;11;0;0;0;2;8;1;0;0;6.321;3.100;0;5;0;8.673;0;271;26;0;0;27;0;0;0;2;8;1;0;0;12.113
;07:5,01 a 7,00;2.214;1;3;0;2.554;0;229;25;0;0;14;0;0;0;1;4;0;0;0;5.045;1.260;0;2;0;2.721;0;137;0;0;0;8;0;0;0;3;10;0;0;0;4.141;3.474;1;5;0;5.275;0;366;25;0;0;22;0;0;0;4;14;0;0;0;9.186
;08:7,01 a 10,00;1.594;0;5;0;2.325;0;163;21;0;0;12;0;0;0;1;1;0;0;0;4.122;901;1;3;0;2.008;0;125;0;0;0;6;0;0;0;2;0;0;0;0;3.046;2.495;1;8;0;4.333;0;288;21;0;0;18;0;0;0;3;1;0;0;0;7.168
;09:10,01 a 15,00;1.284;0;3;0;2.239;0;143;5;0;0;9;0;0;0;5;0;0;0;0;3.688;659;1;2;0;1.607;0;122;0;0;0;2;0;0;0;2;0;0;0;0;2.395;1.943;1;5;0;3.846;0;265;5;0;0;11;0;0;0;7;0;0;0;0;6.083
;10:15,01 a 20,00;592;0;1;0;1.140;0;63;3;0;0;4;0;0;0;3;1;0;0;0;1.807;228;0;1;0;746;0;43;0;0;0;2;0;0;0;0;0;0;0;0;1.020;820;0;2;0;1.886;0;106;3;0;0;6;0;0;0;3;1;0;0;0;2.827
;11:Mais de 20,00;787;0;0;0;2.072;0;91;1;0;0;1;0;0;0;23;0;0;0;0;2.975;128;0;0;0;1.063;0;88;0;0;0;0;0;0;0;0;0;0;0;0;1.279;915;0;0;0;3.135;0;179;1;0;0;1;0;0;0;23;0;0;0;0;4.254
;{ñ class};526;5;0;0;126;0;28;3;1;1;3;0;0;0;1;0;0;0;0;694;258;1;0;0;120;0;27;0;0;1;0;0;0;0;5;1;0;0;0;413;784;6;0;0;246;0;55;3;1;2;3;0;0;0;6;1;0;0;0;1.107
250750:João Pessoa - PB;Total;67.850;595;52;153;32.676;3;13.019;177;228;155;242;33;14;3;76;277;0;0;207;115.760;33.949;730;11;13;39.224;9;19.656;11;58;149;208;18;0;1;18;72;0;0;105;94.232;101.799;1.325;63;166;71.900;12;32.675;188;286;304;450;51;14;4;94;349;0;0;312;209.992
;00:Até 0,50;234;4;0;0;12;0;4;0;1;0;0;0;0;0;2;1;0;0;0;258;188;7;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;213;422;11;0;0;21;0;13;0;1;0;0;0;0;0;2;1;0;0;0;471
;01:0,51 a 1,00;3.755;181;7;31;150;0;4.472;140;5;133;10;25;0;0;12;24;0;0;0;8.945;1.688;113;1;6;82;0;8.335;7;2;121;2;2;0;0;5;11;0;0;3;10.378;5.443;294;8;37;232;0;12.807;147;7;254;12;27;0;0;17;35;0;0;3;19.323
;02:1,01 a 1,50;33.804;347;39;103;4.969;0;3.280;35;205;20;53;6;14;3;4;181;0;0;112;43.175;20.112;573;6;4;8.940;0;6.098;1;42;28;34;16;0;1;3;40;0;0;36;35.934;53.916;920;45;107;13.909;0;9.378;36;247;48;87;22;14;4;7;221;0;0;148;79.109
;03:1,51 a 2,00;13.187;42;2;7;2.862;1;2.164;2;13;2;25;1;0;0;2;39;0;0;61;18.410;4.598;24;1;0;5.705;2;2.221;1;8;0;18;0;0;0;0;7;0;0;37;12.622;17.785;66;3;7;8.567;3;4.385;3;21;2;43;1;0;0;2;46;0;0;98;31.032
;04:2,01 a 3,00;8.050;14;2;4;9.961;0;1.315;0;4;0;94;1;0;0;5;23;0;0;29;19.502;2.976;7;2;2;11.634;2;1.524;1;5;0;93;0;0;0;4;3;0;0;28;16.281;11.026;21;4;6;21.595;2;2.839;1;9;0;187;1;0;0;9;26;0;0;57;35.783
;05:3,01 a 4,00;2.788;5;0;0;3.608;0;717;0;0;0;29;0;0;0;9;6;0;0;4;7.166;1.490;4;0;0;4.448;2;677;0;0;0;56;0;0;0;3;2;0;0;1;6.683;4.278;9;0;0;8.056;2;1.394;0;0;0;85;0;0;0;12;8;0;0;5;13.849
;06:4,01 a 5,00;1.304;0;0;0;1.993;0;314;0;0;0;1;0;0;0;0;0;0;0;1;3.613;647;0;0;0;1.882;1;227;0;1;0;2;0;0;0;0;4;0;0;0;2.764;1.951;0;0;0;3.875;1;541;0;1;0;3;0;0;0;0;4;0;0;1;6.377
;07:5,01 a 7,00;1.576;0;0;0;2.745;0;382;0;0;0;13;0;0;0;0;0;0;0;0;4.716;895;0;0;0;2.222;0;345;1;0;0;1;0;0;0;0;2;0;0;0;3.466;2.471;0;0;0;4.967;0;727;1;0;0;14;0;0;0;0;2;0;0;0;8.182
;08:7,01 a 10,00;1.244;0;1;0;1.945;0;213;0;0;0;6;0;0;0;4;0;0;0;0;3.413;616;0;0;0;1.656;0;144;0;0;0;2;0;0;0;1;2;0;0;0;2.421;1.860;0;1;0;3.601;0;357;0;0;0;8;0;0;0;5;2;0;0;0;5.834
;09:10,01 a 15,00;838;0;0;0;1.195;0;68;0;0;0;4;0;0;0;6;1;0;0;0;2.112;412;1;0;0;966;1;54;0;0;0;0;0;0;0;1;1;0;0;0;1.436;1.250;1;0;0;2.161;1;122;0;0;0;4;0;0;0;7;2;0;0;0;3.548
;10:15,01 a 20,00;383;0;0;0;1.121;1;28;0;0;0;2;0;0;0;2;0;0;0;0;1.537;115;0;0;0;629;1;5;0;0;0;0;0;0;0;0;0;0;0;0;750;498;0;0;0;1.750;2;33;0;0;0;2;0;0;0;2;0;0;0;0;2.287
;11:Mais de 20,00;301;0;0;0;2.094;1;55;0;0;0;1;0;0;0;19;2;0;0;0;2.473;47;0;0;0;1.042;0;13;0;0;0;0;0;0;0;1;0;0;0;0;1.103;348;0;0;0;3.136;1;68;0;0;0;1;0;0;0;20;2;0;0;0;3.576
;{ñ class};386;2;1;8;21;0;7;0;0;0;4;0;0;0;11;0;0;0;0;440;165;1;1;1;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;181;551;3;2;9;30;0;11;0;0;0;4;0;0;0;11;0;0;0;0;621
261160:Recife - PE;Total;208.932;843;369;87;64.294;94;4.190;3.387;5.917;298;2.288;26;6;12;115;198;15;30;0;291.101;124.144;1.390;92;15;71.063;109;4.674;10;11.605;353;1.355;31;2;0;33;79;3;12;0;214.970;333.076;2.233;461;102;135.357;203;8.864;3.397;17.522;651;3.643;57;8;12;148;277;18;42;0;506.071
;00:Até 0,50;228;2;0;0;134;0;61;152;20;34;0;0;0;0;1;1;0;0;0;633;221;4;0;0;548;0;67;0;9;35;0;0;0;0;0;0;0;0;0;884;449;6;0;0;682;0;128;152;29;69;0;0;0;0;1;1;0;0;0;1.517
;01:0,51 a 1,00;5.849;64;36;38;920;1;352;322;568;254;30;5;0;10;6;33;1;1;0;8.490;5.645;102;5;4;732;0;537;0;3.008;310;12;3;0;0;8;19;0;1;0;10.386;11.494;166;41;42;1.652;1;889;322;3.576;564;42;8;0;10;14;52;1;2;0;18.876
;02:1,01 a 1,50;89.716;546;218;46;5.727;0;1.301;454;2.916;9;767;18;5;2;17;43;8;2;0;101.795;59.884;1.081;68;7;9.808;0;1.282;2;6.163;7;591;24;1;0;10;18;0;0;0;78.946;149.600;1.627;286;53;15.535;0;2.583;456;9.079;16;1.358;42;6;2;27;61;8;2;0;180.741
;03:1,51 a 2,00;39.731;137;49;1;4.079;5;286;245;598;1;284;1;0;0;7;34;1;0;0;45.459;18.535;119;6;3;9.532;0;348;0;774;0;232;1;1;0;1;5;3;1;0;29.561;58.266;256;55;4;13.611;5;634;245;1.372;1;516;2;1;0;8;39;4;1;0;75.020
;04:2,01 a 3,00;30.293;59;32;1;7.693;7;530;152;982;0;456;0;1;0;5;25;2;6;0;40.244;15.706;54;4;0;13.671;8;734;4;767;1;200;3;0;0;4;17;0;1;0;31.174;45.999;113;36;1;21.364;15;1.264;156;1.749;1;656;3;1;0;9;42;2;7;0;71.418
