;;Sexo Trabalhador;Tipo Vínculo
;05:3,01 a 4,00;13.375;19;17;1;15.801;16;285;71;319;0;274;1;0;0;6;49;3;0;0;30.237;7.001;7;2;0;11.779;16;394;1;75;0;87;0;0;0;4;11;0;1;0;19.378;20.376;26;19;1;27.580;32;679;72;394;0;361;1;0;0;10;60;3;1;0;49.615
;06:4,01 a 5,00;6.497;7;5;0;7.369;10;253;54;93;0;136;0;0;0;4;8;0;6;0;14.442;4.402;2;3;0;7.333;12;338;1;135;0;54;0;0;0;2;5;0;1;0;12.288;10.899;9;8;0;14.702;22;591;55;228;0;190;0;0;0;6;13;0;7;0;26.730
;07:5,01 a 7,00;7.231;2;3;0;7.874;18;553;79;158;0;94;0;0;0;16;2;0;10;0;16.040;4.797;5;3;0;6.730;17;515;0;163;0;62;0;0;0;1;4;0;3;0;12.300;12.028;7;6;0;14.604;35;1.068;79;321;0;156;0;0;0;17;6;0;13;0;28.340
;08:7,01 a 10,00;5.805;1;3;0;5.123;23;252;65;110;0;63;0;0;0;13;2;0;2;0;11.462;3.621;6;1;1;4.930;30;218;1;126;0;59;0;0;0;1;0;0;2;0;8.996;9.426;7;4;1;10.053;53;470;66;236;0;122;0;0;0;14;2;0;4;0;20.458
;09:10,01 a 15,00;4.579;3;1;0;3.486;10;157;9;115;0;75;0;0;0;16;0;0;0;0;8.451;2.338;2;0;0;2.084;19;118;1;359;0;37;0;0;0;0;0;0;0;0;4.958;6.917;5;1;0;5.570;29;275;10;474;0;112;0;0;0;16;0;0;0;0;13.409
;10:15,01 a 20,00;1.990;0;1;0;2.252;4;80;0;16;0;54;0;0;0;7;0;0;1;0;4.405;862;2;0;0;1.440;6;78;0;9;0;15;0;0;0;1;0;0;1;0;2.414;2.852;2;1;0;3.692;10;158;0;25;0;69;0;0;0;8;0;0;2;0;6.819
;11:Mais de 20,00;2.351;0;0;0;3.729;0;47;1;13;0;49;0;0;0;17;1;0;2;0;6.210;578;2;0;0;2.254;1;13;0;10;0;5;0;0;0;1;0;0;1;0;2.865;2.929;2;0;0;5.983;1;60;1;23;0;54;0;0;0;18;1;0;3;0;9.075
;{ñ class};1.287;3;4;0;107;0;33;1.783;9;0;6;1;0;0;0;0;0;0;0;3.233;554;4;0;0;222;0;32;0;7;0;1;0;0;0;0;0;0;0;0;820;1.841;7;4;0;329;0;65;1.783;16;0;7;1;0;0;0;0;0;0;0;4.053
270430:Maceió - AL;Total;72.682;615;3.765;386;28.748;1;1.803;1.482;35;168;1.518;13;8;9;109;1.111;1;0;0;112.454;40.610;735;29;38;31.145;0;1.575;7;27;118;369;10;0;0;56;79;1;0;0;74.799;113.292;1.350;3.794;424;59.893;1;3.378;1.489;62;286;1.887;23;8;9;165;1.190;2;0;0;187.253
;00:Até 0,50;165;1;68;0;22;0;3;126;0;34;5;0;0;0;0;5;0;0;0;429;98;6;0;0;15;0;2;0;0;19;0;0;0;0;0;9;0;0;0;149;263;7;68;0;37;0;5;126;0;53;5;0;0;0;0;14;0;0;0;578
;01:0,51 a 1,00;3.090;57;593;52;40;0;5;276;0;117;36;5;0;0;30;10;1;0;0;4.312;2.818;111;1;2;51;0;9;0;2;87;16;4;0;0;33;8;1;0;0;3.143;5.908;168;594;54;91;0;14;276;2;204;52;9;0;0;63;18;2;0;0;7.455
;02:1,01 a 1,50;34.968;362;1.986;295;3.307;0;119;209;23;17;705;7;0;8;10;347;0;0;0;42.363;22.083;444;25;16;5.855;0;116;2;14;12;143;5;0;0;5;33;0;0;0;28.753;57.051;806;2.011;311;9.162;0;235;211;37;29;848;12;0;8;15;380;0;0;0;71.116
;03:1,51 a 2,00;13.288;104;809;17;3.436;0;313;129;10;0;418;1;0;0;9;440;0;0;0;18.974;5.678;119;2;6;4.289;0;246;0;7;0;36;1;0;0;5;16;0;0;0;10.405;18.966;223;811;23;7.725;0;559;129;17;0;454;2;0;0;14;456;0;0;0;29.379
;04:2,01 a 3,00;9.813;58;182;9;3.876;0;206;195;0;0;181;0;2;1;13;245;0;0;0;14.781;4.039;21;0;3;5.906;0;187;1;1;0;38;0;0;0;4;8;0;0;0;10.208;13.852;79;182;12;9.782;0;393;196;1;0;219;0;2;1;17;253;0;0;0;24.989
;05:3,01 a 4,00;3.288;15;11;6;6.147;0;428;88;2;0;47;0;4;0;10;40;0;0;0;10.086;1.720;18;0;4;3.694;0;416;0;1;0;28;0;0;0;0;3;0;0;0;5.884;5.008;33;11;10;9.841;0;844;88;3;0;75;0;4;0;10;43;0;0;0;15.970
;06:4,01 a 5,00;1.685;2;6;4;2.905;0;95;50;0;0;35;0;0;0;2;8;0;0;0;4.792;1.051;4;0;3;4.109;0;97;0;2;0;32;0;0;0;3;0;0;0;0;5.301;2.736;6;6;7;7.014;0;192;50;2;0;67;0;0;0;5;8;0;0;0;10.093
;07:5,01 a 7,00;2.164;2;8;0;3.145;0;327;63;0;0;42;0;2;0;6;6;0;0;0;5.765;1.256;2;0;3;3.033;0;322;0;0;0;35;0;0;0;0;0;0;0;0;4.651;3.420;4;8;3;6.178;0;649;63;0;0;77;0;2;0;6;6;0;0;0;10.416
;08:7,01 a 10,00;1.607;5;7;0;1.935;0;139;58;0;0;20;0;0;0;6;4;0;0;0;3.781;895;6;1;0;1.846;0;93;0;0;0;31;0;0;0;3;1;0;0;0;2.876;2.502;11;8;0;3.781;0;232;58;0;0;51;0;0;0;9;5;0;0;0;6.657
;09:10,01 a 15,00;1.187;2;2;2;1.288;0;87;8;0;0;16;0;0;0;7;2;0;0;0;2.601;514;0;0;1;1.234;0;46;0;0;0;10;0;0;0;1;1;0;0;0;1.807;1.701;2;2;3;2.522;0;133;8;0;0;26;0;0;0;8;3;0;0;0;4.408
;10:15,01 a 20,00;509;1;0;0;950;1;14;1;0;0;3;0;0;0;6;0;0;0;0;1.485;151;1;0;0;430;0;3;0;0;0;0;0;0;0;1;0;0;0;0;586;660;2;0;0;1.380;1;17;1;0;0;3;0;0;0;7;0;0;0;0;2.071
;11:Mais de 20,00;446;0;0;0;1.644;0;49;10;0;0;2;0;0;0;8;1;0;0;0;2.160;67;0;0;0;654;0;9;4;0;0;0;0;0;0;1;0;0;0;0;735;513;0;0;0;2.298;0;58;14;0;0;2;0;0;0;9;1;0;0;0;2.895
;{ñ class};472;6;93;1;53;0;18;269;0;0;8;0;0;0;2;3;0;0;0;925;240;3;0;0;29;0;29;0;0;0;0;0;0;0;0;0;0;0;0;301;712;9;93;1;82;0;47;269;0;0;8;0;0;0;2;3;0;0;0;1.226
280030:Aracaju - SE;Total;67.772;648;115;543;25.708;2;3.799;304;5;129;293;311;3;23;57;2.605;0;2;0;102.319;38.163;739;7;27;30.657;3;3.010;1;1;133;166;25;2;5;20;3.819;1;4;0;76.783;105.935;1.387;122;570;56.365;5;6.809;305;6;262;459;336;5;28;77;6.424;1;6;0;179.102
;00:Até 0,50;282;6;1;4;9;0;17;38;0;77;2;0;0;0;0;3;0;0;0;439;324;13;0;1;4;0;22;1;0;91;2;0;0;0;0;2;0;0;0;460;606;19;1;5;13;0;39;39;0;168;4;0;0;0;0;5;0;0;0;899
;01:0,51 a 1,00;5.573;279;4;205;69;0;107;154;0;47;24;68;3;18;12;509;0;1;0;7.073;3.951;196;1;14;75;0;131;0;0;38;16;4;2;0;8;682;0;4;0;5.122;9.524;475;5;219;144;0;238;154;0;85;40;72;5;18;20;1.191;0;5;0;12.195
;02:1,01 a 1,50;31.479;288;78;300;1.862;0;576;28;2;5;70;183;0;5;5;641;0;1;0;35.523;20.933;436;5;10;3.095;2;415;0;1;4;63;14;0;5;2;725;1;0;0;25.711;52.412;724;83;310;4.957;2;991;28;3;9;133;197;0;10;7;1.366;1;1;0;61.234
;03:1,51 a 2,00;11.697;54;19;17;2.078;0;458;18;2;0;43;53;0;0;2;639;0;0;0;15.080;4.529;60;1;0;3.312;1;300;0;0;0;23;7;0;0;2;805;0;0;0;9.040;16.226;114;20;17;5.390;1;758;18;2;0;66;60;0;0;4;1.444;0;0;0;24.120
;04:2,01 a 3,00;7.801;16;8;14;3.470;0;586;2;1;0;48;1;0;0;2;339;0;0;0;12.288;3.033;29;0;0;5.874;0;414;0;0;0;29;0;0;0;0;522;0;0;0;9.901;10.834;45;8;14;9.344;0;1.000;2;1;0;77;1;0;0;2;861;0;0;0;22.189
;05:3,01 a 4,00;2.734;2;2;2;6.042;1;504;2;0;0;54;2;0;0;1;173;0;0;0;9.519;1.376;2;0;0;4.862;0;453;0;0;0;15;0;0;0;2;329;0;0;0;7.039;4.110;4;2;2;10.904;1;957;2;0;0;69;2;0;0;3;502;0;0;0;16.558
;06:4,01 a 5,00;1.457;1;0;0;3.720;0;335;0;0;0;9;2;0;0;4;95;0;0;0;5.623;882;1;0;1;3.691;0;324;0;0;0;8;0;0;0;1;189;0;0;0;5.097;2.339;2;0;1;7.411;0;659;0;0;0;17;2;0;0;5;284;0;0;0;10.720
;07:5,01 a 7,00;1.803;0;2;0;2.784;0;386;1;0;0;12;0;0;0;1;88;0;0;0;5.077;1.071;0;0;1;4.228;0;319;0;0;0;4;0;0;0;0;240;0;0;0;5.863;2.874;0;2;1;7.012;0;705;1;0;0;16;0;0;0;1;328;0;0;0;10.940
;08:7,01 a 10,00;1.471;1;1;0;2.186;0;261;0;0;0;10;2;0;0;7;39;0;0;0;3.978;772;0;0;0;2.743;0;224;0;0;0;3;0;0;0;0;88;0;0;0;3.830;2.243;1;1;0;4.929;0;485;0;0;0;13;2;0;0;7;127;0;0;0;7.808
;09:10,01 a 15,00;1.288;0;0;0;1.159;0;228;0;0;0;10;0;0;0;3;22;0;0;0;2.710;675;0;0;0;1.344;0;209;0;0;0;2;0;0;0;3;46;0;0;0;2.279;1.963;0;0;0;2.503;0;437;0;0;0;12;0;0;0;6;68;0;0;0;4.989
;10:15,01 a 20,00;766;0;0;0;717;0;150;0;0;0;9;0;0;0;2;25;0;0;0;1.669;220;0;0;0;468;0;109;0;0;0;0;0;0;0;0;76;0;0;0;873;986;0;0;0;1.185;0;259;0;0;0;9;0;0;0;2;101;0;0;0;2.542
;11:Mais de 20,00;960;0;0;0;1.602;1;171;0;0;0;1;0;0;0;17;32;0;0;0;2.784;154;0;0;0;951;0;70;0;0;0;0;0;0;0;1;112;0;0;0;1.288;1.114;0;0;0;2.553;1;241;0;0;0;1;0;0;0;18;144;0;0;0;4.072
;{ñ class};461;1;0;1;10;0;20;61;0;0;1;0;0;0;1;0;0;0;0;556;243;2;0;0;10;0;20;0;0;0;1;0;0;0;1;3;0;0;0;280;704;3;0;1;20;0;40;61;0;0;2;0;0;0;2;3;0;0;0;836
292740:Salvador - BA;Total;265.168;1.104;238;573;78.715;3;11.288;1.264;1.138;822;2.027;113;6;12;198;419;33;193;0;363.314;169.134;1.114;36;32;100.134;1;20.529;9;1.034;730;1.154;14;1;4;53;594;12;246;0;294.831;434.302;2.218;274;605;178.849;4;31.817;1.273;2.172;1.552;3.181;127;7;16;251;1.013;45;439;0;658.145
;00:Até 0,50;442;3;0;0;69;0;6;62;4;487;10;0;0;0;5;17;0;0;0;1.105;372;1;0;0;28;0;11;0;2;420;6;0;0;0;0;19;0;0;0;859;814;4;0;0;97;0;17;62;6;907;16;0;0;0;5;36;0;0;0;1.964
;01:0,51 a 1,00;8.604;132;45;266;496;0;423;213;183;293;75;4;1;4;13;22;0;0;0;10.774;8.498;98;2;17;91;0;1.027;1;436;277;48;4;0;1;7;15;0;0;0;10.522;17.102;230;47;283;587;0;1.450;214;619;570;123;8;1;5;20;37;0;0;0;21.296
;02:1,01 a 1,50;99.622;617;124;226;2.349;0;2.742;311;630;41;810;61;3;6;35;80;26;1;0;107.684;73.773;658;16;13;5.634;0;7.959;1;458;29;530;8;0;2;18;72;11;0;0;89.182;173.395;1.275;140;239;7.983;0;10.701;312;1.088;70;1.340;69;3;8;53;152;37;1;0;196.866
;03:1,51 a 2,00;50.772;230;25;47;3.419;0;1.981;76;129;0;408;40;0;1;15;119;1;2;0;57.265;26.105;259;1;1;6.422;0;3.198;2;35;0;137;1;0;1;3;129;1;3;0;36.298;76.877;489;26;48;9.841;0;5.179;78;164;0;545;41;0;2;18;248;2;5;0;93.563
;04:2,01 a 3,00;42.295;82;20;19;10.045;1;2.258;122;78;1;312;3;0;1;23;69;1;109;0;55.439;21.717;70;11;1;19.132;1;2.746;2;60;4;146;1;0;0;6;166;0;118;0;44.181;64.012;152;31;20;29.177;2;5.004;124;138;5;458;4;0;1;29;235;1;227;0;99.620
;05:3,01 a 4,00;20.512;22;9;5;8.092;1;1.368;94;30;0;156;0;0;0;12;31;2;24;0;30.358;10.034;11;3;0;14.581;0;2.121;1;6;0;105;0;0;0;6;37;0;41;0;26.946;30.546;33;12;5;22.673;1;3.489;95;36;0;261;0;0;0;18;68;2;65;0;57.304
;06:4,01 a 5,00;9.817;7;3;2;25.690;1;382;117;6;0;77;5;0;0;3;12;0;26;0;36.148;6.104;7;1;0;16.573;0;646;0;4;0;50;0;0;0;1;22;0;41;0;23.449;15.921;14;4;2;42.263;1;1.028;117;10;0;127;5;0;0;4;34;0;67;0;59.597
;07:5,01 a 7,00;10.198;3;7;1;11.651;0;770;89;10;0;51;0;0;0;7;19;1;23;0;22.830;7.592;3;0;0;18.789;0;1.421;0;10;0;44;0;1;0;2;58;0;31;0;27.951;17.790;6;7;1;30.440;0;2.191;89;20;0;95;0;1;0;9;77;1;54;0;50.781
;08:7,01 a 10,00;7.668;1;0;2;5.574;0;643;73;4;0;44;0;1;0;11;36;0;8;0;14.065;6.294;4;1;0;8.994;0;751;0;5;0;42;0;0;0;3;66;0;12;0;16.172;13.962;5;1;2;14.568;0;1.394;73;9;0;86;0;1;0;14;102;0;20;0;30.237
;09:10,01 a 15,00;5.663;2;2;0;4.521;0;550;57;3;0;36;0;0;0;8;10;1;0;0;10.853;4.229;0;1;0;4.401;0;514;0;1;0;21;0;0;0;2;8;0;0;0;9.177;9.892;2;3;0;8.922;0;1.064;57;4;0;57;0;0;0;10;18;1;0;0;20.030
;10:15,01 a 20,00;2.571;1;0;0;2.966;0;97;2;8;0;13;0;0;0;22;4;0;0;0;5.684;1.483;0;0;0;2.220;0;74;0;0;0;7;0;0;0;2;0;0;0;0;3.786;4.054;1;0;0;5.186;0;171;2;8;0;20;0;0;0;24;4;0;0;0;9.470
;11:Mais de 20,00;3.128;0;2;0;3.798;0;67;0;41;0;13;0;0;0;44;0;0;0;0;7.093;985;0;0;0;3.242;0;56;0;14;0;4;0;0;0;3;1;0;0;0;4.305;4.113;0;2;0;7.040;0;123;0;55;0;17;0;0;0;47;1;0;0;0;11.398
;{ñ class};3.876;4;1;5;45;0;1;48;12;0;22;0;1;0;0;0;1;0;0;4.016;1.948;3;0;0;27;0;5;2;3;0;14;0;0;0;0;1;0;0;0;2.003;5.824;7;1;5;72;0;6;50;15;0;36;0;1;0;0;1;1;0;0;6.019
310620:Belo Horizonte - MG;Total;461.168;2.735;598;560;113.827;66;10.570;33;3.245;1.396;3.646;99;7;25;640;806;164;0;1.318;600.903;284.462;4.437;146;68;159.588;72;22.512;15;2.512;795;1.703;48;1;9;249;776;116;1;831;478.341;745.630;7.172;744;628;273.415;138;33.082;48;5.757;2.191;5.349;147;8;34;889;1.582;280;1;2.149;1.079.244
;00:Até 0,50;832;13;0;1;15;0;280;0;1;499;5;1;1;0;0;25;0;0;0;1.673;1.943;50;2;2;14;0;562;1;4;263;19;0;0;0;0;17;0;0;1;2.878;2.775;63;2;3;29;0;842;1;5;762;24;1;1;0;0;42;0;0;1;4.551
;01:0,51 a 1,00;12.576;191;101;153;98;0;301;1;148;823;125;5;0;21;197;10;0;0;2;14.752;16.154;371;34;30;291;0;806;1;182;483;177;10;0;8;94;6;0;0;3;18.650;28.730;562;135;183;389;0;1.107;2;330;1.306;302;15;0;29;291;16;0;0;5;33.402
;02:1,01 a 1,50;136.376;1.329;262;242;1.125;2;568;8;1.840;73;1.368;50;2;3;33;463;123;0;27;143.894;128.137;2.578;65;22;8.386;0;1.278;5;1.807;47;879;32;1;1;24;627;82;1;92;144.064;264.513;3.907;327;264;9.511;2;1.846;13;3.647;120;2.247;82;3;4;57;1.090;205;1;119;287.958
;03:1,51 a 2,00;98.521;887;109;98;5.019;1;1.108;7;540;1;604;33;1;1;38;88;2;0;862;107.920;43.531;973;18;10;16.460;3;2.689;1;284;0;209;5;0;0;16;58;2;0;216;64.475;142.052;1.860;127;108;21.479;4;3.797;8;824;1;813;38;1;1;54;146;4;0;1.078;172.395
;04:2,01 a 3,00;81.825;185;63;58;9.404;18;2.511;7;496;0;495;5;0;0;42;178;4;0;203;95.494;36.209;333;6;0;39.720;6;7.313;3;131;2;154;1;0;0;22;31;3;0;130;84.064;118.034;518;69;58;49.124;24;9.824;10;627;2;649;6;0;0;64;209;7;0;333;179.558
;05:3,01 a 4,00;40.155;52;18;1;17.059;20;1.609;3;128;0;387;4;2;0;20;14;1;0;20;59.493;15.696;62;6;1;25.105;18;4.631;0;40;0;89;0;0;0;6;9;1;0;49;45.713;55.851;114;24;2;42.164;38;6.240;3;168;0;476;4;2;0;26;23;2;0;69;105.206
;06:4,01 a 5,00;19.230;23;7;1;14.578;6;1.103;1;20;0;186;1;1;0;15;9;0;0;42;35.223;8.737;22;1;0;18.558;17;1.995;1;21;0;50;0;0;0;10;9;1;0;74;29.496;27.967;45;8;1;33.136;23;3.098;2;41;0;236;1;1;0;25;18;1;0;116;64.719
;07:5,01 a 7,00;21.214;12;9;1;29.331;10;953;1;25;0;167;0;0;0;31;7;4;0;35;51.800;10.762;17;3;1;20.625;24;1.403;0;15;0;48;0;0;0;16;7;3;0;100;33.024;31.976;29;12;2;49.956;34;2.356;1;40;0;215;0;0;0;47;14;7;0;135;84.824
;08:7,01 a 10,00;15.981;7;7;1;15.115;5;982;1;15;0;129;0;0;0;30;2;23;0;56;32.354;8.730;3;5;2;12.311;4;964;0;10;0;28;0;0;0;11;5;24;0;79;22.176;24.711;10;12;3;27.426;9;1.946;1;25;0;157;0;0;0;41;7;47;0;135;54.530
;09:10,01 a 15,00;14.226;2;2;0;8.734;4;602;1;7;0;64;0;0;0;33;2;7;0;39;23.723;5.979;4;1;0;8.108;0;397;2;1;0;26;0;0;0;2;5;0;0;39;14.564;20.205;6;3;0;16.842;4;999;3;8;0;90;0;0;0;35;7;7;0;78;38.287
;10:15,01 a 20,00;5.704;0;0;0;5.084;0;239;0;0;0;25;0;0;0;16;0;0;0;23;11.091;2.158;0;0;0;4.085;0;231;0;0;0;5;0;0;0;9;0;0;0;30;6.518;7.862;0;0;0;9.169;0;470;0;0;0;30;0;0;0;25;0;0;0;53;17.609
;11:Mais de 20,00;6.861;2;0;0;8.244;0;230;1;0;0;58;0;0;0;137;3;0;0;1;15.537;1.798;0;0;0;5.911;0;157;0;1;0;3;0;0;0;18;0;0;0;3;7.891;8.659;2;0;0;14.155;0;387;1;1;0;61;0;0;0;155;3;0;0;4;23.428
;{ñ class};7.667;32;20;4;21;0;84;2;25;0;33;0;0;0;48;5;0;0;8;7.949;4.628;24;5;0;14;0;86;1;16;0;16;0;0;0;21;2;0;0;15;4.828;12.295;56;25;4;35;0;170;3;41;0;49;0;0;0;69;7;0;0;23;12.777
320530:Vitória - ES;Total;73.331;273;41;137;21.551;17;6.818;4.406;499;933;336;6;0;1;78;22;2;0;2;108.453;50.566;1.202;28;14;27.757;21;12.219;618;397;564;87;10;0;0;19;21;2;0;6;93.531;123.897;1.475;69;151;49.308;38;19.037;5.024;896;1.497;423;16;0;1;97;43;4;0;8;201.984
;00:Até 0,50;201;0;0;0;10;0;93;290;0;268;3;0;0;0;8;0;0;0;0;873;203;6;2;0;9;0;102;111;0;171;0;0;0;0;0;1;0;0;0;605;404;6;2;0;19;0;195;401;0;439;3;0;0;0;8;1;0;0;0;1.478
;01:0,51 a 1,00;1.211;17;1;18;41;0;175;960;16;645;7;2;0;0;7;3;0;0;0;3.103;1.575;65;1;2;50;0;806;199;12;367;1;1;0;0;0;6;0;0;0;3.085;2.786;82;2;20;91;0;981;1.159;28;1.012;8;3;0;0;7;9;0;0;0;6.188
;02:1,01 a 1,50;22.026;146;15;88;299;2;795;540;414;15;214;3;0;0;1;8;1;0;1;24.568;22.962;778;14;8;1.399;0;2.781;64;367;23;36;9;0;0;1;7;2;0;0;28.451;44.988;924;29;96;1.698;2;3.576;604;781;38;250;12;0;0;2;15;3;0;1;53.019
;03:1,51 a 2,00;14.115;60;4;17;1.107;4;883;288;57;1;65;1;0;1;3;5;0;0;1;16.612;8.349;256;4;4;2.672;4;1.226;14;11;0;15;0;0;0;2;3;0;0;0;12.560;22.464;316;8;21;3.779;8;2.109;302;68;1;80;1;0;1;5;8;0;0;1;29.172
;04:2,01 a 3,00;11.718;29;13;4;2.450;1;1.636;188;9;0;9;0;0;0;1;0;1;0;0;16.059;6.441;77;4;0;6.611;5;3.022;6;2;0;13;0;0;0;1;1;0;0;5;16.188;18.159;106;17;4;9.061;6;4.658;194;11;0;22;0;0;0;2;1;1;0;5;32.247
;05:3,01 a 4,00;5.624;5;2;8;4.635;0;545;48;0;0;8;0;0;0;2;0;0;0;0;10.877;2.960;11;1;0;4.715;1;689;0;4;0;2;0;0;0;1;0;0;0;0;8.384;8.584;16;3;8;9.350;1;1.234;48;4;0;10;0;0;0;3;0;0;0;0;19.261
;06:4,01 a 5,00;3.683;4;1;2;1.339;0;429;36;1;0;8;0;0;0;3;1;0;0;0;5.507;1.763;4;0;0;2.379;5;610;2;1;0;7;0;0;0;0;0;0;0;1;4.772;5.446;8;1;2;3.718;5;1.039;38;2;0;15;0;0;0;3;1;0;0;1;10.279
;07:5,01 a 7,00;4.620;2;1;0;2.959;5;971;130;2;0;7;0;0;0;2;0;0;0;0;8.699;2.229;4;1;0;3.206;2;1.532;0;0;0;6;0;0;0;2;0;0;0;0;6.982;6.849;6;2;0;6.165;7;2.503;130;2;0;13;0;0;0;4;0;0;0;0;15.681
;08:7,01 a 10,00;3.991;5;3;0;2.390;2;559;175;0;0;4;0;0;0;15;0;0;0;0;7.144;1.662;1;0;0;2.424;3;719;0;0;0;2;0;0;0;6;1;0;0;0;4.818;5.653;6;3;0;4.814;5;1.278;175;0;0;6;0;0;0;21;1;0;0;0;11.962
;09:10,01 a 15,00;2.872;0;0;0;2.757;2;477;327;0;0;1;0;0;0;6;3;0;0;0;6.445;1.325;0;0;0;1.985;1;472;0;0;0;3;0;0;0;2;2;0;0;0;3.790;4.197;0;0;0;4.742;3;949;327;0;0;4;0;0;0;8;5;0;0;0;10.235
;10:15,01 a 20,00;1.154;0;1;0;1.429;0;122;250;0;0;2;0;0;0;3;1;0;0;0;2.962;396;0;0;0;958;0;138;0;0;0;1;0;0;0;2;0;0;0;0;1.495;1.550;0;1;0;2.387;0;260;250;0;0;3;0;0;0;5;1;0;0;0;4.457
;11:Mais de 20,00;1.295;0;0;0;2.132;1;89;453;0;0;3;0;0;0;26;1;0;0;0;4.000;241;0;0;0;1.336;0;76;0;0;0;1;0;0;0;2;0;0;0;0;1.656;1.536;0;0;0;3.468;1;165;453;0;0;4;0;0;0;28;1;0;0;0;5.656
;{ñ class};821;5;0;0;3;0;44;721;0;4;5;0;0;0;1;0;0;0;0;1.604;460;0;1;0;13;0;46;222;0;3;0;0;0;0;0;0;0;0;0;745;1.281;5;1;0;16;0;90;943;0;7;5;0;0;0;1;0;0;0;0;2.349
330455:Rio de Janeiro - RJ;Total;931.502;5.013;504;795;155.266;2.145;48.773;2.688;8.205;4.324;5.612;64;8;5;678;643;117;3;2;1.166.347;547.565;6.666;199;51;209.754;6.713;12.585;134;5.115;2.518;3.538;63;2;4;160;555;44;1;0;795.667;1.479.067;11.679;703;846;365.020;8.858;61.358;2.822;13.320;6.842;9.150;127;10;9;838;1.198;161;4;2;1.962.014
;00:Até 0,50;1.298;2;0;0;64;4;43;74;15;532;6;0;0;0;6;3;0;0;0;2.047;1.302;10;0;0;56;12;69;7;20;209;5;0;0;0;1;107;0;0;0;1.798;2.600;12;0;0;120;16;112;81;35;741;11;0;0;0;7;110;0;0;0;3.845
;01:0,51 a 1,00;15.767;76;9;30;776;56;386;188;458;2.335;35;1;1;1;25;41;2;0;0;20.187;13.440;134;4;4;221;191;419;1;339;1.211;43;2;0;0;6;37;0;0;0;16.052;29.207;210;13;34;997;247;805;189;797;3.546;78;3;1;1;31;78;2;0;0;36.239
;02:1,01 a 1,50;230.823;2.020;214;129;1.751;204;2.373;245;3.042;1.364;1.016;8;3;4;35;211;25;1;2;243.470;206.145;4.399;96;29;4.337;1.307;1.228;71;2.643;1.013;911;38;0;2;27;113;7;0;0;222.366;436.968;6.419;310;158;6.088;1.511;3.601;316;5.685;2.377;1.927;46;3;6;62;324;32;1;2;465.836
;03:1,51 a 2,00;179.852;1.325;117;379;9.344;1.597;2.126;191;1.852;46;884;30;1;0;24;92;5;1;0;197.866;92.560;1.152;38;7;28.859;4.668;1.455;29;832;58;501;14;0;2;12;76;3;0;0;130.266;272.412;2.477;155;386;38.203;6.265;3.581;220;2.684;104;1.385;44;1;2;36;168;8;1;0;328.132
;04:2,01 a 3,00;188.826;1.045;95;86;16.899;246;11.252;310;1.315;3;1.102;18;2;0;29;80;53;1;0;221.362;78.107;679;38;4;20.517;503;1.781;6;538;5;480;7;1;0;30;66;11;0;0;102.773;266.933;1.724;133;90;37.416;749;13.033;316;1.853;8;1.582;25;3;0;59;146;64;1;0;324.135
;05:3,01 a 4,00;90.450;270;32;109;11.554;11;12.616;303;523;0;737;1;0;0;25;45;7;0;0;116.683;37.719;146;11;5;27.731;11;2.020;8;206;0;333;1;1;0;9;31;0;0;0;68.232;128.169;416;43;114;39.285;22;14.636;311;729;0;1.070;2;1;0;34;76;7;0;0;184.915
